bill_id,title,chamber,legislative_session,abstract,primary_sponsor,cosponsor_count,action_count,action_range,success,state_government_tech,regulation_tech,education_tech,local_government_tech,criminal_law_tech,government_tech,revenue_tech,transportation_tech,civil_law_tech,finance_tech,health_tech,safety_tech,employment_tech,public_employee_benefits_tech,public_aid_tech,business_tech,gaming_tech,elections_tech,courts_tech,liquor_tech,agriculture_tech,economic_development_tech,ethics_tech,human_rights_tech,military_service_tech,wildlife_tech,aging_tech,housing_tech,budget_implementation_tech,children_tech,conservation_tech,animals_tech,warehouses_tech,$attorney_general_tech,fish_tech,redistricting_tech,$capitol_architect_tech,cleaned_abstract,count_provides,count_reference,count_civil,count_procedure,count_amendment,count_title,count_short,count_code,count_new,count_replaces,count_general,count_ordinary,count_contingent,count_appropriates,count_expenses,count_revenue,count_july,count_fund,count_tax,count_concerning,sponsor_missing,count_pca1,count_pca2,count_pca3,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20
HB 60,GOVERNMENT-TECH,lower,100th,Amends the Intergovernmental Cooperation Act. Makes a technical change in a Section defining terms under the Act.,,1,6,6-10,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends intergovernmental cooperation act makes technical change section defining terms act,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4346958639823991,-0.08441949092040443,0.2875546767437095,0.1917476321996832,-0.02245110302955358,-0.03668176602338402,-0.07989813276656493,-0.007993459835834226,-0.023520579158379816,-0.021723731972637782,0.036850579878677875,0.018805616049695006,0.008788336925223964,0.05316419307732877,-0.05922925738743923,0.04968346802123981,0.007547097209940089,-0.018531160146676526,-0.009761448849246597,0.0119584293998258,-0.007185104998287158,0.0059073998551575245,-0.010110928508908691
HB 3723,BUSINESS-TECH,lower,100th,Amends the Internet Caller Identification Act. Makes a technical change in a Section concerning the short title.,,1,6,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends internet caller identification act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.28484441419043505,-0.036643887000959274,-0.1040259557635875,0.015161073764985915,-0.03066455663312668,-0.010404167382453347,0.026615481467755685,-0.02774012210636277,-0.007369804617657583,-0.0005499239180878809,0.0067937768346597845,0.0020627270914196577,-0.014664440025155911,0.016424478246532242,-0.012942901824778755,0.00865681997797693,-0.006005375648729429,0.012410307052159697,-0.0004922808243601848,-0.013466669580715861
SB 2171,EDUCATION-TECH,upper,100th,Amends the Interscholastic Athletic Organization Act. Makes a technical change in a Section concerning a prohibition.,,1,5,0-5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends interscholastic athletic organization act makes technical change section concerning prohibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.1869326786685174,-0.02197960145395513,-0.010823789139704462,-0.06553331333841293,-0.006637663274264843,-0.027556861911927143,-0.01337854353563946,0.016425263563391895,0.010050994151541731,0.022684398885387008,0.02356685530518359,-0.03620222944552204,0.006321736996383005,0.009546687915158114,-0.003973356937290518,-0.0047785276310635914,-0.0028880734468656995,-0.002362792643395537,0.014961732093494596,-0.001729490929077991
HB 1167,STATE GOVERNMENT-TECH,lower,100th,Amends the Interstate Library Compact Act. Makes a technical change in a Section concerning the compact administrator.,,1,37,21+,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends interstate library compact act makes technical change section concerning compact administrator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.14392149368293566,-0.01740994275656711,-0.01164520085218124,-0.05704095506622734,-0.0018667301812430059,-0.02533646691337424,-0.012401252835454239,0.0029598962760056264,-0.013289137200944092,-0.012976866294351807,0.024721378040768908,-0.02193713511526284,-0.002730582601173064,-0.00431202125566565,-0.004377595049101152,-0.007357103091533128,-0.0018729702805518678,0.00042816170510577003,0.010125074593354566,-0.00015271657833037695
HB 1168,STATE GOVERNMENT-TECH,lower,100th,Amends the Interstate Library Compact Act. Makes a technical change in a Section concerning the compact administrator.,,1,37,21+,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends interstate library compact act makes technical change section concerning compact administrator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.14392149368293566,-0.01740994275656711,-0.01164520085218124,-0.05704095506622734,-0.0018667301812430059,-0.02533646691337424,-0.012401252835454239,0.0029598962760056264,-0.013289137200944092,-0.012976866294351807,0.024721378040768908,-0.02193713511526284,-0.002730582601173064,-0.00431202125566565,-0.004377595049101152,-0.007357103091533128,-0.0018729702805518678,0.00042816170510577003,0.010125074593354566,-0.00015271657833037695
SB 990,GOVERNMENT-TECH,upper,100th,Amends the Interstate Mutual Emergency Aid Act. Makes a technical change in a Section concerning the short title.,,1,19,16-20,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends interstate mutual emergency aid act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.2956413776893815,-0.03584280093038408,-0.08123550980506886,-0.005172873616423916,-0.005372577718366062,-0.025881984558455914,-0.024865572552685605,-0.043646099768919776,-0.07046478739511888,-0.053989077878097036,-7.764761376850493e-05,0.043536011898051584,-0.022243172637350605,0.014376969572882934,-0.02679252052552729,0.03101476537580396,-0.006365460482178419,-0.06128555946770312,0.00692476127086407,0.039726494678086595
HB 1174,STATE GOVERNMENT-TECH,lower,100th,Amends the Interstate Rail Compact Act. Makes a technical change in a Section concerning the short title.,,1,10,6-10,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends interstate rail compact act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.29180173346209354,-0.03760674490563226,-0.10657092966515355,0.004259110207117183,-0.030085216628603126,-0.02898094492494128,0.029550812077223983,-0.037090781128365106,-0.006896838615442465,-0.013912401367716832,-0.006420349220069503,0.0024550697957284907,-0.018157429716342884,-0.0008808154033953985,-0.01278595264244926,0.014171701120852323,-0.0014993289032319522,0.007645105597153156,-0.004140280079466706,-0.00961982414327323
SB 2398,REVENUE-TECH,upper,100th,Amends the Invest in Kids Act. Makes a technical change in a Section concerning the short title.,,1,11,11-15,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends invest kids act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.33801825563677873,-0.043487248423247346,-0.12221497084931689,0.012371820362939885,-0.03212521374686906,-0.024424293817021436,0.03156113455093754,-0.0382436222529738,-0.0049622598216490675,-0.006132924427199189,-0.010211974213949858,0.004976603094309505,-0.01862123173759299,-0.003732239615426706,-0.0123850083664571,0.009605105962029716,-0.001683311389873272,0.011942882698321824,-0.0032684396642200563,-0.0077006815479244515
HB 583,EMPLOYMENT-TECH,lower,100th,Amends the Job Opportunities for Qualified Applicants Act. Makes a technical change in a Section concerning the short title.,,1,6,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends job opportunities qualified applicants act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.2628347950241458,-0.03380384254747001,-0.09640368377439879,0.008872884627892349,-0.025974408186052036,-0.017195197255788462,0.0254453519817614,-0.023424353749397046,-0.004102380424088734,-0.005298993437470473,-0.007274165129633429,0.0015432342184983335,-0.014182480672813752,0.002047497318450783,-0.002454729048735459,0.012632068827434471,-0.0005219124127234536,0.003151807868897996,-0.0031629489169588444,-0.007436459404927789
HB 1508,COURTS-TECH,lower,100th,Amends the Judicial Circuits Apportionment Act of 2005. Makes a technical change in a Section concerning the short title.,,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends judicial circuits apportionment act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.29545685256281307,-0.03631541691696684,-0.1083918297244183,-0.0029345832780654506,-0.03253097140707316,-0.030900438774065113,0.02994166743473159,-0.036746847728628525,-0.005908112198399381,-0.009204208840705308,-0.0006841669672751733,-0.015132635876773319,-0.022291236737406298,-0.011404322961384326,-0.016336111170894622,0.006621303357909324,0.012079789611348394,0.014169170913332772,0.006080802661310558,-0.023297806186403397
HB 1081,STATE GOVERNMENT-TECH,lower,100th,Amends the Judicial Note Act. Makes a technical change in a Section concerning the short title.,,1,10,6-10,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends judicial note act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.3810709260493745,-0.04648145562343574,-0.1361592618305917,-0.0041837891399819065,-0.040857016087123825,-0.03448299251352158,0.033626964240573425,-0.042435534394303205,-0.0038052711908799688,-0.01139033920522149,-0.001805175511202765,-0.014207559359188285,-0.023395188999437596,-0.011488463273267047,-0.01915456592637245,0.010293999808336502,0.011153524644490292,0.013846806269387783,0.00044024696544859806,-0.01943371083107276
HB 1515,COURTS-TECH,lower,100th,Amends the Judicial Vacancies Act. Makes a technical change in a Section concerning definitions.,,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends judicial vacancies act makes technical change section concerning definitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.24775326533537065,-0.027140158709441455,0.019762124888385264,-0.1456501040197814,0.03145919219546167,-0.02446157521133499,-0.034115401196278504,0.01709379415087809,0.014947790526832299,0.08305866976082046,0.0979573449827255,-0.2323292328072849,-0.09893254697466057,-0.07303175389265647,-0.10416556047677214,-0.07387408167776496,0.19537464581080258,0.07949638976288487,-0.0013040930851573535,-0.018806595043124087
HB 2867,SAFETY-TECH,lower,100th,Amends the Junkyard Act. Makes a technical change in a Section concerning public policy.,,1,6,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends junkyard act makes technical change section concerning public policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.24933430638925597,-0.024274158958576358,0.009003762405523662,-0.13156145771326586,0.03108974865824037,-0.05529075390155727,-0.15477255648890736,0.035388637783244026,-0.1194525504463417,-0.09761782835250526,0.09626061305876546,0.05032323288621676,-0.004378677328077665,-0.019240759916999806,-0.003510487149730619,-0.02277691545589767,0.003360021996872485,0.025091702891628653,0.017608989638331286,-0.01738950031039514
HB 1517,COURTS-TECH,lower,100th,"Amends the Juvenile Court Act of 1987. Makes a technical change in a Section concerning case plans for alleged abused, neglected, or dependent minors placed in shelter care.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section concerning case plans alleged abused neglected dependent minors placed shelter care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.12429009829000102,-0.011339573268459075,-0.011717903505263047,-0.052516487705097245,-0.012679665568155482,-0.027995205629308746,-0.03276955370481517,0.034398804318193664,-0.0156601255659511,0.06649770085624625,-0.004082557502530209,-0.0470319875910431,-0.0266348910785553,-0.022831216668837466,-0.05095281780891693,-0.011949582697880639,0.008385936894689682,0.0030454277607119143,0.05229535273341571,-0.012987074857657958
SB 542,COURTS-TECH,upper,100th,Amends the Juvenile Court Act of 1987. Makes a technical change in a Section concerning court authorization of medical and dental care for minors who are in temporary custody or shelter care.,,1,17,16-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section concerning court authorization medical dental care minors temporary custody shelter care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.13812065594659376,-0.009770344688294347,-0.016253674795188352,-0.06467865845409149,-0.014930175794611315,-0.03195328496392318,-0.05771831550741125,0.05116654309582787,-0.028017729692572355,0.11068917439103702,-0.015971247062230076,-0.061016900386040296,-0.030956042499153087,-0.046152960614194154,-0.08859681630736761,-0.022260608343579763,0.01513860238168953,-0.019970194935048157,0.09463894231731265,0.0007124276897628118
HB 1520,COURTS-TECH,lower,100th,Amends the Juvenile Court Act of 1987. Makes a technical change in a Section concerning instituting proceedings in the case of addicted minors.,,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section concerning instituting proceedings case addicted minors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.14564076451201358,-0.012611054569879432,-0.0030986098825219765,-0.0585500218545398,-0.01541568346499163,-0.03761116409573995,-0.011789408370725795,0.02634188005527456,-0.002827999077832551,0.034631203838093656,0.020294497180019088,-0.0466885633187084,-0.0033998456171160218,-0.0027294651553838433,-0.010483019930669092,-0.028552161531600343,0.005759936608725923,-0.002595595237311785,0.040832257758068494,-0.06153914631821724
SB 549,COURTS-TECH,upper,100th,Amends the Juvenile Court Act of 1987. Makes a technical change in a Section concerning preliminary orders for an examination of an alleged abused or neglected child.,,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section concerning preliminary orders examination alleged abused neglected child,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.1407826076005327,-0.012913094322775142,-0.01516371372073189,-0.060471521175904056,-0.017051462221222145,-0.03182757482607322,-0.017724965683421058,0.02679548585829759,-0.011760659363541185,0.052769555757808666,0.013324397016267179,-0.06326891856823656,-0.033660205001325876,-0.010985182745701634,-0.040513780562783035,-0.018039806568496977,-0.008191913360554172,0.021650183383450764,0.053679627737311296,-0.02308359956078534
SB 545,COURTS-TECH,upper,100th,"Amends the Juvenile Court Act of 1987. Makes a technical change in a Section concerning prosecution of a traffic, boating, or fish and game law or ordinance violation committed by a minor.",,1,23,21+,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section concerning prosecution traffic boating fish game law ordinance violation committed minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.12086138415790884,-0.009760979950180243,0.005632463697538965,-0.03369977914778991,-0.003886245426876676,-0.030315985744865857,-0.005481488708986706,0.0416541054395399,0.016575426430758534,0.013029784296225883,0.0037416733057628907,-0.03889523790216467,-0.002545668232450152,0.02957400047251482,0.0022700119486181716,-0.006851446612476343,-0.02302617983938662,0.09528922656900005,-0.0003576357409886327,-0.05000906258116418
HB 3817,COURTS-TECH,lower,100th,Amends the Juvenile Court Act of 1987. Makes a technical change in a Section concerning the short title.,,12,106,21+,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.4321238555129602,-0.04589859073634335,-0.15311058645540013,-0.012696672803853268,-0.050634330658109857,-0.059102301210964325,0.034395702382168165,-0.0258475030098314,-0.010294471149584752,0.02566451660385572,-0.01816103102498491,-0.03318241141518042,-0.04278791238344494,0.0004777117388966891,-0.022916492480894054,-0.013575794286983411,0.003147478150216818,0.026888041802852522,0.04596178311239073,-0.09281137045742693
SB 543,COURTS-TECH,upper,100th,"Amends the Juvenile Court Act of 1987. Makes a technical change in a Section of the ""Delinquent Minors"" Article of the Act concerning the rights of victims.",,1,19,16-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section delinquent minors article act concerning rights victims,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.207208893452145,-0.016537569591277803,-0.02142057969780599,-0.09013154982862435,-0.01416133045655234,-0.02626246494147936,-0.03850829846293887,0.024478448337293592,-0.0005949338844554746,0.03501187690557011,0.036008125790097455,-0.1180805068356687,-0.02653121237461128,-0.012764381881585534,-0.027816611764727106,-0.015459261341052601,-0.023275488566540627,-0.048852956801920276,0.07862021106036843,-0.08319720448194175
SB 2570,JUV CT - TECH,upper,100th,Amends the Juvenile Court Act of 1987. Makes a technical change in the Section on non-secure custody or detention.,,1,5,0-5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile court act makes technical change section nonsecure custody detention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4346958639823991,-0.08441949092040443,0.2875546767437095,0.14976821717906258,-0.012306027699271976,-0.011215749722170149,-0.06369283235897595,-0.012967368715694823,-0.03608356570651557,-0.013072586139282317,0.026944767609602377,-0.0035144368172309796,0.042500193928661834,0.013357530244630248,-0.05070893079325491,-0.0072146416005348,0.002028143394821593,-0.012507145115920552,-0.023860778614565224,0.004589043137405127,0.010265532814648572,0.03978464775715518,-0.06501789786871937
HB 58,COURTS-TECH,lower,100th,Amends the Juvenile Drug Court Treatment Act. Makes a technical change in a Section concerning the short title.,,1,6,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends juvenile drug court treatment act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.3261246117941846,-0.03502082721207418,-0.11879750647410482,-0.00970862746301573,-0.05036152168191682,-0.04463086443311587,0.02104193901168377,-0.02261766293096841,-0.013368513257258399,0.028132300829365443,-0.016788072754286044,-0.02329354899039823,-0.02016541194976403,-0.007973126680671579,-0.03394127327774203,-0.015845925640138647,-0.006932856134944949,0.013760562490876073,0.03945945324092631,-0.05375462804344416
SB 296,CHILDREN-TECH,upper,100th,Amends the Kinship Navigator Act. Makes a technical change in a Section concerning the short title.,,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,amends kinship navigator act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.3221338377017691,-0.04157694743892959,-0.11667667220424022,0.008039957002588537,-0.0326913273468933,-0.02954343197012793,0.03479485216523405,-0.03977934461627533,-0.004367000728048677,-0.010728160606252446,-0.00883863378929377,0.0030276552376829096,-0.020909717898662993,-0.0015535262513071833,-0.012729134160878985,0.01331082281029808,-0.0017832358630338687,0.009810156245151356,-0.0028923645819122824,-0.013480556663392155
SB 2051,CRIMINAL LAW-TECH,upper,100th,Amends the Kratom Control Act. Makes a technical change in a Section concerning the short title.,,1,5,0-5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends kratom control act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.38267048979214413,-0.045814347166260545,-0.14878619201659976,-0.0017005164555232127,-0.05115947664411688,-0.04502052427737064,0.048690292318322725,-0.05422094976814824,0.0012121584392694635,-0.0034474190900902705,0.005104957350730378,-0.01840720531826778,-0.03583149423758873,-0.010505532205953357,-0.002325671722811855,0.020456789308993722,0.06241277577307166,0.04410306232121742,-0.00975178253026921,0.015998689474721803
HB 198,EMPLOYMENT-TECH,lower,100th,Amends the Labor Dispute Act. Makes a technical change in a Section concerning the short title.,,1,51,21+,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends labor dispute act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.3934326244161047,-0.04288245100254127,-0.13505739000277553,0.010976110476094907,-0.0004836937377449912,-0.048513215530912424,0.012183597842341725,-0.044455638995869344,0.031587800178310324,-0.06706976336985696,-0.026843118892870207,-0.05613995560428147,0.0686369690206419,0.018677883798828242,-0.03278571289093811,0.017669187917229906,-0.14613661653115012,0.09950324344705053,0.26557718593520635,-0.06501480465084149
HB 2356,CIVIL LAW-TECH,lower,100th,Amends the Labor and Storage Lien Act. Makes a technical change in a Section concerning the creation of liens.,,1,6,6-10,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends labor storage lien act makes technical change section concerning creation liens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.18870182062482546,-0.01709611442473783,-0.009989662112149997,-0.0698380135205542,0.014045214351627278,-0.029185079424558835,-0.023761672325184696,0.029223857900545734,0.032804747112686036,-0.016216289067579073,0.027187756224794482,-0.07604313775096584,0.07513786279125641,0.015895751202399215,-0.022368148673491673,-5.799343508977256e-05,-0.07218057995075411,0.04508211957819316,0.186099152833882,-0.06038107222458128
HB 5435,CIVIL LAW-TECH,lower,100th,Amends the Landlord and Tenant Act. Makes a technical change in a Section concerning covenants exempting a lessor from liability for damages.,,1,4,0-5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends landlord tenant act makes technical change section concerning covenants exempting lessor liability damages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3122696909086596,-0.07417125714843346,-0.02328018774856705,0.13051350788025792,-0.015534485943016464,-0.00442473581112713,-0.052986857198651774,-0.006354182869852059,-0.0228849778691839,-0.004725004361524978,0.01503388839891554,0.002718927990504573,0.011083584651236721,0.025768110301195427,-0.038225440275899594,0.006504195406926075,0.003868240845282871,-0.0029053404643842097,-0.009424718276169534,0.001511749080911231,-0.008974414464218797,0.01178525669301878,-0.01479185725400489
SB 1395,LOCAL GOVERNMENT-TECH,upper,100th,Amends the Law Enforcement Camera Grant Act. Makes a technical change in a Section concerning the short title.,,1,4,0-5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends law enforcement camera grant act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.33853755742625663,-0.03932402469771052,-0.09520640892574135,0.02957567416253057,-0.022998201592273483,-0.052059163207117974,0.021156093376924777,0.030584287468704726,0.05116681739534827,-0.046514155548846726,-0.032826304911083244,-0.0011736106728330938,-0.007038646934707741,0.031304998847108564,0.007611952454311961,0.043420930595408434,-0.05763806188573917,0.20620894267751338,-0.08460574350858188,-0.023489107775569718
SB 1014,LOCAL GOVERNMENT-TECH,upper,100th,Amends the Law Enforcement Officer Bulletproof Vest Act. Makes a technical change in a Section concerning the short title.,,1,11,11-15,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends law enforcement officer bulletproof vest act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.2676753569394506,-0.03119291008452018,-0.07498529686801637,0.024897667553676176,-0.015713608278404907,-0.04267633018532398,0.0171072032217976,0.024813177259147504,0.03644892425106531,-0.03228989816613371,-0.02393813900852965,-0.00019906412467640894,-0.0066824087589443535,0.022558135308190168,0.011197969481834822,0.03503190638867391,-0.04400791817196361,0.16234223594943661,-0.05859941316460396,-0.021921716932745604
HB 4458,LOCAL GOVERNMENT-TECH,lower,100th,Amends the Law Enforcement Officer-Worn Body Camera Act. Makes a technical change in a Section concerning the short title.,,1,4,0-5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amends law enforcement officerworn body camera act makes technical change section concerning short title,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32738726919714883,-0.10797574324546894,-0.5611620481199108,0.270108009925605,-0.0316102629536479,-0.07420097083879075,0.02498081281935469,-0.017361117906395825,-0.04363354091634649,0.024788052763372,0.02287441366278674,0.037741871668878296,-0.03161092914667198,-0.022679242876000774,-0.0039394368302669664,-0.003300947950745823,0.026866340838844628,0.007703903870978134,0.03681714930957474,-0.04929294585533266,0.1723931993200204,-0.061245618155115714,-0.02657867068028987
